S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate
9082,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.25,90,15,Hot-dry
9083,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9084,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.0,60,4,Hot-dry
9085,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.5,90,15,Hot-dry
9086,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9087,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9088,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9089,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9090,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.34,80,25,Hot-dry
9091,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9092,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.25,80,25,Hot-dry
9093,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9094,Andhra Pradesh,PRAKASAM,Rabi       ,low,7.0,90,15,Hot-dry
9095,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.8,90,15,Hot-dry
9096,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.25,80,25,Hot-dry
9097,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.3,80,25,Hot-dry
9098,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.25,90,15,Hot-dry
9099,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9100,Andhra Pradesh,PRAKASAM,Rabi       ,high,6.4,60,40,Hot-dry
9101,Andhra Pradesh,PRAKASAM,Rabi       ,high,6.0,60,4,Hot-dry
9102,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.5,90,15,Hot-dry
9103,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9104,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9105,Andhra Pradesh,PRAKASAM,Whole Year ,high,6.0,60,40,Hot-dry
9106,Andhra Pradesh,PRAKASAM,Whole Year ,medium,6.5,80,25,Hot-dry
9107,Andhra Pradesh,PRAKASAM,Whole Year ,high,7.5,60,40,Hot-dry
9108,Andhra Pradesh,PRAKASAM,Whole Year ,low,6.0,90,15,Hot-dry
9109,Andhra Pradesh,PRAKASAM,Whole Year ,high,6.0,60,40,Hot-dry
9110,Andhra Pradesh,PRAKASAM,Whole Year ,medium,6.0,80,25,Hot-dry
9111,Andhra Pradesh,PRAKASAM,Whole Year ,medium,6.5,80,25,Hot-dry
9112,Andhra Pradesh,PRAKASAM,Whole Year ,medium,6.0,80,25,Hot-dry
9113,Andhra Pradesh,PRAKASAM,Whole Year ,low,6.0,90,15,Hot-dry
9114,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.4,90,15,Hot-dry
9115,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9116,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.8,80,25,Hot-dry
9117,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.6,90,15,Hot-dry
9118,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.5,80,25,Hot-dry
9119,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.2,90,4,Hot-dry
9120,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9121,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.34,80,25,Hot-dry
9122,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9123,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9124,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9125,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.8,90,15,Hot-dry
9126,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.0,60,40,Hot-dry
9127,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.25,80,25,Hot-dry
9128,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.1,90,15,Hot-dry
9129,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.3,80,25,Hot-dry
9130,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.25,90,15,Hot-dry
9131,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.25,90,15,Hot-dry
9132,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9133,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.0,60,4,Hot-dry
9134,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.8,90,15,Hot-dry
9135,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.5,90,15,Hot-dry
9136,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9137,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9138,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.0,60,40,Hot-dry
9139,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9140,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9141,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.5,60,15,Hot-dry
9142,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9143,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9144,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.4,90,15,Hot-dry
9145,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9146,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.8,80,25,Hot-dry
9147,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.6,90,15,Hot-dry
9148,Andhra Pradesh,PRAKASAM,Rabi       ,high,6.2,90,4,Hot-dry
9149,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9150,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9151,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.34,80,25,Hot-dry
9152,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9153,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.25,80,25,Hot-dry
9154,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9155,Andhra Pradesh,PRAKASAM,Rabi       ,low,7.0,90,15,Hot-dry
9156,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.8,90,15,Hot-dry
9157,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.25,80,25,Hot-dry
9158,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.3,80,25,Hot-dry
9159,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.25,90,15,Hot-dry
9160,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9161,Andhra Pradesh,PRAKASAM,Rabi       ,high,6.0,60,4,Hot-dry
9162,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.5,90,15,Hot-dry
9163,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9164,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9165,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9166,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.5,80,25,Hot-dry
9167,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9168,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.5,60,15,Hot-dry
9169,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9170,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9171,Andhra Pradesh,PRAKASAM,Whole Year ,high,7.5,60,40,Hot-dry
9172,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.4,90,15,Hot-dry
9173,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9174,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.8,80,25,Hot-dry
9175,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.6,90,15,Hot-dry
9176,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.5,80,25,Hot-dry
9177,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.2,90,4,Hot-dry
9178,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9179,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.34,80,25,Hot-dry
9180,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9181,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9182,Andhra Pradesh,PRAKASAM,Kharif     ,low,7.0,90,15,Hot-dry
9183,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.8,90,15,Hot-dry
9184,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.0,60,40,Hot-dry
9185,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.25,80,25,Hot-dry
9186,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.1,90,15,Hot-dry
9187,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.3,80,25,Hot-dry
9188,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.25,90,15,Hot-dry
9189,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.7,80,25,Hot-dry
9190,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.25,90,15,Hot-dry
9191,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9192,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.0,60,4,Hot-dry
9193,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.8,90,15,Hot-dry
9194,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.5,90,15,Hot-dry
9195,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9196,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9197,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.0,60,40,Hot-dry
9198,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9199,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9200,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.5,60,15,Hot-dry
9201,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9202,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9203,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.4,90,15,Hot-dry
9204,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9205,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.8,80,25,Hot-dry
9206,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.6,90,15,Hot-dry
9207,Andhra Pradesh,PRAKASAM,Rabi       ,high,6.2,90,4,Hot-dry
9208,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9209,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9210,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.34,80,25,Hot-dry
9211,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9212,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.25,80,25,Hot-dry
9213,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9214,Andhra Pradesh,PRAKASAM,Rabi       ,low,7.0,90,15,Hot-dry
9215,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.8,90,15,Hot-dry
9216,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.25,80,25,Hot-dry
9217,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.3,80,25,Hot-dry
9218,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.25,90,15,Hot-dry
9219,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9220,Andhra Pradesh,PRAKASAM,Rabi       ,high,6.0,60,4,Hot-dry
9221,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.23,90,15,Hot-dry
9222,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.5,90,15,Hot-dry
9223,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9224,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9225,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.5,80,25,Hot-dry
9226,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9227,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.5,60,15,Hot-dry
9228,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9229,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9230,Andhra Pradesh,PRAKASAM,Whole Year ,high,6.0,60,40,Hot-dry
9231,Andhra Pradesh,PRAKASAM,Whole Year ,medium,6.5,80,25,Hot-dry
9232,Andhra Pradesh,PRAKASAM,Whole Year ,high,6.2,90,4,Hot-dry
9233,Andhra Pradesh,PRAKASAM,Whole Year ,high,7.5,60,40,Hot-dry
9234,Andhra Pradesh,PRAKASAM,Whole Year ,low,6.0,90,15,Hot-dry
9235,Andhra Pradesh,PRAKASAM,Whole Year ,low,6.23,90,15,Hot-dry
9236,Andhra Pradesh,PRAKASAM,Whole Year ,low,7.5,90,15,Hot-dry
9237,Andhra Pradesh,PRAKASAM,Whole Year ,medium,6.5,80,25,Hot-dry
9238,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.4,90,15,Hot-dry
9239,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9240,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.8,80,25,Hot-dry
9241,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.5,80,25,Hot-dry
9242,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.2,90,4,Hot-dry
9243,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9244,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.34,80,25,Hot-dry
9245,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9246,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9247,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.8,90,15,Hot-dry
9248,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.0,60,40,Hot-dry
9249,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.25,80,25,Hot-dry
9250,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.1,90,15,Hot-dry
9251,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.3,80,25,Hot-dry
9252,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.25,90,15,Hot-dry
9253,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.25,90,15,Hot-dry
9254,Andhra Pradesh,PRAKASAM,Kharif     ,low,5.8,90,15,Hot-dry
9255,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9256,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.0,60,4,Hot-dry
9257,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.8,90,15,Hot-dry
9258,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.5,90,15,Hot-dry
9259,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9260,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9261,Andhra Pradesh,PRAKASAM,Kharif     ,high,6.0,60,40,Hot-dry
9262,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9263,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6.0,80,25,Hot-dry
9264,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.5,60,15,Hot-dry
9265,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9266,Andhra Pradesh,PRAKASAM,Kharif     ,low,6.0,90,15,Hot-dry
9267,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.4,90,15,Hot-dry
9268,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9269,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.8,80,25,Hot-dry
9270,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.6,90,15,Hot-dry
9271,Andhra Pradesh,PRAKASAM,Rabi       ,high,6.2,90,4,Hot-dry
9272,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9273,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9274,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.34,80,25,Hot-dry
9275,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9276,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.25,80,25,Hot-dry
9277,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9278,Andhra Pradesh,PRAKASAM,Rabi       ,low,7.0,90,15,Hot-dry
9279,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.8,90,15,Hot-dry
9280,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.25,80,25,Hot-dry
9281,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.3,80,25,Hot-dry
9282,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.25,90,15,Hot-dry
9283,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9284,Andhra Pradesh,PRAKASAM,Rabi       ,high,6.4,60,40,Hot-dry
9285,Andhra Pradesh,PRAKASAM,Rabi       ,high,6.0,60,4,Hot-dry
9286,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.23,90,15,Hot-dry
9287,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.5,90,15,Hot-dry
9288,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9289,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9290,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9291,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.5,80,25,Hot-dry
9292,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6.0,80,25,Hot-dry
9293,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.5,60,15,Hot-dry
9294,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9295,Andhra Pradesh,PRAKASAM,Rabi       ,low,6.0,90,15,Hot-dry
9296,Andhra Pradesh,PRAKASAM,Whole Year ,high,7.5,60,40,Hot-dry
9297,Andhra Pradesh,PRAKASAM,Whole Year ,high,6.0,60,4,Hot-dry
9298,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.4,90,15,Warm-humid
9299,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9300,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9301,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9302,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9303,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.25,80,25,Warm-humid
9304,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.3,80,25,Warm-humid
9305,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9306,Andhra Pradesh,SPSR NELLORE,Kharif     ,high,6.0,60,4,Warm-humid
9307,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.5,90,15,Warm-humid
9308,Andhra Pradesh,SPSR NELLORE,Kharif     ,high,6.0,60,40,Warm-humid
9309,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9310,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9311,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.4,90,15,Warm-humid
9312,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.0,90,15,Warm-humid
9313,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6.0,80,25,Warm-humid
9314,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,7.0,90,15,Warm-humid
9315,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.8,90,15,Warm-humid
9316,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6.3,80,25,Warm-humid
9317,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.0,90,15,Warm-humid
9318,Andhra Pradesh,SPSR NELLORE,Rabi       ,high,6.0,60,4,Warm-humid
9319,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.5,90,15,Warm-humid
9320,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6.0,80,25,Warm-humid
9321,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.0,90,15,Warm-humid
9322,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.4,90,15,Warm-humid
9323,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9324,Andhra Pradesh,SPSR NELLORE,Kharif     ,high,6.2,90,4,Warm-humid
9325,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9326,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9327,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9328,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.25,80,25,Warm-humid
9329,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.3,80,25,Warm-humid
9330,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9331,Andhra Pradesh,SPSR NELLORE,Kharif     ,high,6.0,60,4,Warm-humid
9332,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.5,90,15,Warm-humid
9333,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9334,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9335,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.4,90,15,Warm-humid
9336,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.0,90,15,Warm-humid
9337,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6.0,80,25,Warm-humid
9338,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,7.0,90,15,Warm-humid
9339,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.8,90,15,Warm-humid
9340,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6.25,80,25,Warm-humid
9341,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6.3,80,25,Warm-humid
9342,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.0,90,15,Warm-humid
9343,Andhra Pradesh,SPSR NELLORE,Rabi       ,high,6.0,60,4,Warm-humid
9344,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.5,90,15,Warm-humid
9345,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6.0,80,25,Warm-humid
9346,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.0,90,15,Warm-humid
9347,Andhra Pradesh,SPSR NELLORE,Whole Year ,high,6.0,60,40,Warm-humid
9348,Andhra Pradesh,SPSR NELLORE,Whole Year ,medium,6.0,80,25,Warm-humid
9349,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9350,Andhra Pradesh,SPSR NELLORE,Kharif     ,high,6.2,90,4,Warm-humid
9351,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9352,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9353,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,7.0,90,15,Warm-humid
9354,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.25,80,25,Warm-humid
9355,Andhra Pradesh,SPSR NELLORE,Kharif     ,high,6.2,60,40,Warm-humid
9356,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.3,80,25,Warm-humid
9357,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9358,Andhra Pradesh,SPSR NELLORE,Kharif     ,high,6.0,60,4,Warm-humid
9359,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.5,90,15,Warm-humid
9360,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9361,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9362,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.0,90,15,Warm-humid
9363,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6.25,80,25,Warm-humid
9364,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6.0,80,25,Warm-humid
9365,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,7.0,90,15,Warm-humid
9366,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.8,90,15,Warm-humid
9367,Andhra Pradesh,SPSR NELLORE,Rabi       ,high,6.2,60,40,Warm-humid
9368,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6.3,80,25,Warm-humid
9369,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.0,90,15,Warm-humid
9370,Andhra Pradesh,SPSR NELLORE,Rabi       ,high,6.0,60,4,Warm-humid
9371,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.5,90,15,Warm-humid
9372,Andhra Pradesh,SPSR NELLORE,Rabi       ,low,6.0,90,15,Warm-humid
9373,Andhra Pradesh,SPSR NELLORE,Whole Year ,low,6.0,90,15,Warm-humid
9374,Andhra Pradesh,SPSR NELLORE,Whole Year ,low,6.25,90,15,Warm-humid
9375,Andhra Pradesh,SPSR NELLORE,Whole Year ,high,6.0,60,40,Warm-humid
9376,Andhra Pradesh,SPSR NELLORE,Whole Year ,medium,6.0,80,25,Warm-humid
9377,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.4,90,15,Warm-humid
9378,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9379,Andhra Pradesh,SPSR NELLORE,Kharif     ,high,6.2,90,4,Warm-humid
9380,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9381,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.0,90,15,Warm-humid
9382,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6.0,80,25,Warm-humid
9383,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,7.0,90,15,Warm-humid
9384,Andhra Pradesh,SPSR NELLORE,Kharif     ,low,6.8,90,15,Warm-humid
